id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,logprice,neighbourhood_group_Brooklyn,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Bronx,room_type_Private room,room_type_Shared room
55498,Modern comfort in art infused landmark Brownstone,262138,Tami,40.6829,-73.93549,71,2,25,7/16/19,0.24,1,94,4.262679877,1,0,0,0,1,0
55737,Sleek & Comfortable Soho Apt,263414,Pete,40.72861,-74.0049,199,5,129,5/19/19,1.21,1,315,5.293304825,0,0,0,0,0,0
55959,Spacious Williamsburg Share w/ LOFT BED,168525,Gus,40.70979,-73.95162,69,4,82,6/10/19,1.12,2,79,4.234106505,1,0,0,0,1,0
56467,Cozy East Village Railroad 1 Bed!,267593,Leonardo,40.72752,-73.98432,130,1,208,7/28/19,2.06,1,204,4.86753445,0,0,0,0,0,0
56525,1 Bedroom Loft w/ Private Roof Deck,268014,Alex,40.729,-73.95829,195,2,70,6/30/19,0.66,1,87,5.272999559,1,0,0,0,0,0
56859,City Room - Private & Comfy Bedroom,256161,Wayne,40.81219,-73.94499,64,1,192,6/3/19,1.83,5,248,4.158883083,0,0,0,0,1,0
57166,Elegant NYC Pad,272006,Vasili,40.77185,-73.90502,140,2,18,8/1/19,0.17,1,301,4.941642423,0,1,0,0,0,0
57297,"Clean & bright 1BR in Cobble Hill, GREAT location!",199392,S.M.,40.68926,-73.99386,159,2,225,7/27/19,2.13,1,291,5.068904202,1,0,0,0,0,0
57740,Quiet & Clean Retreat in the City,275459,I,40.73012,-73.99053,239,3,7,5/24/19,0.07,1,343,5.476463552,0,0,0,0,0,0
57754,Stylish Large Gramercy Loft!,275578,R,40.7403,-73.98498,305,2,109,7/10/19,1.09,1,236,5.720311777,0,0,0,0,0,0
57874,The Brownstone-Luxury 1 Bd Apt/NYC,276291,Simon,40.80931,-73.94343,155,3,227,7/30/19,2.13,2,255,5.043425117,0,0,0,0,0,0
58059,PRIVATE Room on Historic Sugar Hill,277379,Agnes,40.8251,-73.94287,60,1,464,8/4/19,4.6,2,278,4.094344562,0,0,0,0,1,0
58062,South Slope Green,277394,Linda,40.6585,-73.98397,135,2,21,5/17/19,0.26,1,298,4.905274778,1,0,0,0,1,0
59014,"Spacious 1BR, Adorable Clean Quiet",282927,Drica,40.72052,-73.98589,150,3,42,7/21/19,0.4,1,241,5.010635294,0,0,0,0,0,0
59121,"Nice, clean, safe, convenient 3BR",204539,Mark,40.70411,-73.89934,140,14,1,9/17/12,0.01,5,365,4.941642423,0,1,0,0,0,0
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",186084,Ricardo & Ashlie,40.71756,-73.99503,250,4,20,7/26/19,0.2,2,210,5.521460918,0,0,0,0,0,0
60457,Spacious Greenwich Village Apt,99212,Jessica,40.73194,-73.99474,225,5,10,5/11/19,0.09,1,22,5.416100402,0,0,0,0,0,0
60611,SpaHa Studio Monthly Rental,292204,Blanca,40.79163,-73.94573,125,28,184,6/30/19,1.82,2,337,4.828313737,0,0,0,0,0,0
60666,City Room - Private Luxury Suite,256161,Wayne,40.8118,-73.94434,92,1,191,7/3/19,1.83,5,273,4.521788577,0,0,0,0,1,0
60673,Private Room/bath Luxurious Harlem,249372,Cynthia,40.81583,-73.94707,175,2,1,10/7/18,0.1,1,365,5.164785974,0,0,0,0,1,0
60680,The gem of the East Village,292630,Mich,40.72654,-73.98049,99,2,128,7/23/19,1.22,1,330,4.59511985,0,0,0,0,0,0
60948,ACCOMMODATIONS GALORE #2,126607,Laurine,40.80942,-73.93936,140,3,137,7/6/19,1.31,4,174,4.941642423,0,0,0,0,0,0
61492,Exclusive Room with Private Bath in  LES,297769,Tunji,40.71445,-73.9908,125,6,172,7/28/19,1.8,2,318,4.828313737,0,0,0,0,1,0
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/Fonzy,40.75749,-73.96897,110,200,92,4/30/19,0.89,1,169,4.700480366,0,0,0,0,0,0
62427,Great East Village Apartment Rental,303882,Brie,40.7268,-73.99079,130,5,58,7/14/19,0.59,1,58,4.86753445,0,0,0,0,0,0
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,40.688,-73.9171,99,3,114,7/18/19,2.15,1,24,4.59511985,1,0,0,0,0,0
62452,A SpeciaL!! Private Room in NY,303939,Lissette,40.63536,-74.08537,36,2,194,7/9/19,1.85,6,350,3.583518938,0,0,1,0,1,0
62461,B NYC Staten Alternative...,303939,Lissette,40.63627,-74.08543,37,2,147,6/10/19,1.43,6,314,3.610917913,0,0,1,0,1,0
62468,"Great Apt, Great Location",304081,Rodrigo,40.79323,-73.97267,170,5,30,8/11/18,0.3,1,315,5.135798437,0,0,0,0,0,0
62787,C Private Room By The Ferry,303939,Lissette,40.63518,-74.08546,37,2,178,7/18/19,1.7,6,321,3.610917913,0,0,1,0,1,0
62891,Smallest House In The Village,306545,Olivia,40.72477,-73.98161,175,3,186,7/1/19,1.77,2,318,5.164785974,0,0,0,0,0,0
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,40.74238,-73.99567,205,9,63,7/26/19,0.71,2,43,5.323009979,0,0,0,0,0,0
62925,Beautiful Landmarked Duplex,306739,Maya,40.72945,-73.95511,285,3,125,7/20/19,1.22,3,285,5.65248918,1,0,0,0,0,0
63299,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,308875,Scott,40.70763,-73.95177,59,2,184,7/5/19,1.78,2,20,4.077537444,1,0,0,0,1,0
63320,D Private Che@p Room 2 Explore NYC,303939,Lissette,40.63481,-74.08519,36,2,349,8/1/19,3.31,6,321,3.583518938,0,0,1,0,1,0
63360,Safe cute near subway& Manhattan NY NY retro style,307962,Dennis & Naoko,40.75384,-73.91433,99,5,443,7/19/19,4.47,1,250,4.59511985,0,1,0,0,0,0
63546,Large and Cozy Private Bedroom,308652,Antonín,40.64106,-73.97426,39,1,45,5/16/19,0.45,2,365,3.663561646,1,0,0,0,1,0
63588,LL3,295128,Carol Gloria,40.81309,-73.85514,90,2,0,,0,7,346,4.49980967,0,0,0,1,1,0
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,310670,Vie,40.88057,-73.83572,99,2,38,6/27/19,0.5,13,357,4.59511985,0,0,0,1,0,0
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",170510,Renée,40.68236,-73.94314,135,2,251,7/16/19,2.4,2,6,4.905274778,1,0,0,0,0,0
63719,BEDROOM1 FOR RENT 10min from Manhan,311286,Helene,40.68503,-73.95385,70,3,36,8/19/18,0.41,4,309,4.248495242,1,0,0,0,1,0
63913,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",312288,Paula,40.86648,-73.9263,75,14,1,6/30/19,0.79,2,187,4.317488114,0,0,0,0,1,0
64000,Williamsburg near soho. / loftbed,312722,Kristian & Di,40.7069,-73.95467,60,17,14,1/7/19,0.13,4,362,4.094344562,1,0,0,0,1,0
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,40.6778,-73.94339,100,3,286,8/3/19,2.73,1,305,4.605170186,1,0,0,0,1,0
64277,BEDROOM2 FOR RENT  10min from Manh,311286,Helene,40.68317,-73.94701,70,4,18,1/2/19,0.22,4,217,4.248495242,1,0,0,0,1,0
64361,East village one bedroom apartment,314562,Eleonore,40.72162,-73.9796,120,2,65,11/11/18,0.64,1,3,4.787491743,0,0,0,0,0,0
64365,Crown Heights Garden Apt.,314582,Anthony,40.67586,-73.95155,60,2,232,8/1/19,2.3,2,282,4.094344562,1,0,0,0,1,0
64837,ENJOY Downtown NYC!!,46978,Edward,40.72321,-73.98157,68,2,204,6/29/19,1.95,2,40,4.219507705,0,0,0,0,1,0
65019,Charming UWS Treehouse Apt,317809,Claire,40.77956,-73.98098,115,2,215,7/28/19,2.13,1,245,4.744932128,0,0,0,0,0,0
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,319092,Juhli,40.68276,-73.95264,75,5,64,1/5/19,0.66,1,96,4.317488114,1,0,0,0,1,0
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,40.72956,-73.98158,129,7,5,1/3/19,0.14,1,260,4.859812404,0,0,0,0,0,0
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,40.71069,-73.95175,130,10,49,6/29/19,0.47,1,101,4.86753445,1,0,0,0,0,0
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,40.70863,-73.94641,95,4,134,7/17/19,1.28,1,28,4.553876892,1,0,0,0,0,0
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",321756,Eric,40.82888,-73.94307,75,3,20,1/2/19,0.26,1,338,4.317488114,0,0,0,0,1,0
65834,Beautiful 1 Bedroom Apt Park Slope,321934,Jessica,40.67319,-73.97323,175,2,11,5/2/13,0.11,1,275,5.164785974,1,0,0,0,0,0
66008,CHARMING CARROLL GARDENS APT.,322884,Melissa,40.67846,-73.99443,190,3,51,7/1/19,0.56,1,296,5.247024072,1,0,0,0,0,0
66026,Private Bedroom Brownstone Brooklyn,322716,Alex,40.6715,-73.94808,49,21,15,6/30/19,0.14,5,329,3.891820298,1,0,0,0,1,0
66251,East Village Loft with Piano & Patio,324460,Samir,40.72681,-73.98534,212,3,69,7/17/19,1.32,1,7,5.356586275,0,0,0,0,0,0
66275,Lower East Side Magic Room,314941,Tony,40.71904,-73.99392,95,1,112,7/31/19,1.13,2,347,4.553876892,0,0,0,0,1,0
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,40.71031,-73.9583,140,5,11,8/5/19,0.14,1,217,4.941642423,1,0,0,0,0,0
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,40.81322,-73.95306,135,6,189,7/21/19,1.87,1,192,4.905274778,0,0,0,0,0,0
66741,Charming Garden Apt in Park Slope,327673,Stefano,40.67732,-73.98225,150,2,221,7/23/19,2.13,2,282,5.010635294,1,0,0,0,0,0
66974,"Lovely, Modern, Garden Apartment",329436,Jana,40.68076,-73.9896,190,3,69,7/1/19,0.79,2,273,5.247024072,1,0,0,0,0,0
67288,Central Park 1BR sunny condo,101597,Per,40.79603,-73.94903,124,28,23,7/27/19,0.27,1,132,4.820281566,0,0,0,0,0,0
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,40.71492,-73.96282,135,30,56,5/6/19,0.55,1,71,4.905274778,1,0,0,0,0,0
67397,SoHa comfort-by NW Central Park!,332189,Elise,40.80393,-73.95838,122,3,96,7/31/19,0.95,1,263,4.804021045,0,0,0,0,1,0
68305,Cozy Private Room in Apartment,338454,Share,40.82976,-73.94867,85,30,64,7/6/18,0.68,1,347,4.442651256,0,0,0,0,1,0
68403,The Cozy Brownstone Inn (discount)!,240427,Naimah,40.683,-73.91981,145,3,129,7/20/19,1.26,1,47,4.976733742,1,0,0,0,0,0
68735,Prewar Penthouse w Private Terrace,342054,Violetta,40.78971,-73.9729,195,11,30,6/13/19,0.31,1,278,5.272999559,0,0,0,0,0,0
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,40.67817,-73.99495,250,2,109,7/18/19,1.36,3,280,5.521460918,1,0,0,0,0,0
68900,Bright Beautiful Brooklyn,343250,Jason,40.73119,-73.95578,125,3,6,11/13/16,0.1,1,333,4.828313737,1,0,0,0,1,0
69894,"Nice renovated apt, prime location!",352168,Silvia,40.78,-73.98249,150,30,48,6/11/19,0.54,1,5,5.010635294,0,0,0,0,0,0
69921,Brooklyn Writer's Nook,155689,Joab,40.70514,-73.91922,70,4,47,6/29/19,0.48,1,173,4.248495242,1,0,0,0,1,0
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,40.86713,-73.92811,90,2,120,6/30/19,1.26,1,159,4.49980967,0,0,0,0,1,0
70128,"Large, Sunny Room East Village NYC",354330,Eyal,40.73198,-73.98881,65,31,52,1/10/19,0.62,1,20,4.17438727,0,0,0,0,1,0
70279,Red Hook Modern Townhouse,61531,David,40.67714,-74.0113,185,14,64,9/23/18,0.63,2,355,5.220355825,1,0,0,0,0,0
71010,All That Jazz. Uptown style on Sugar Hill.,361855,Kurt,40.83494,-73.93869,250,3,33,7/13/19,0.44,2,290,5.521460918,0,0,0,0,0,0
71366,Beautiful One Bed West Village - 4 Month Special,364955,Ruperto,40.72966,-74.00243,200,30,39,6/25/19,0.44,1,220,5.298317367,0,0,0,0,0,0
71384,Gigantic Private Brooklyn Loft!,365153,Ben,40.72898,-73.95552,229,1,50,5/13/14,0.49,1,217,5.433722004,1,0,0,0,0,0
71812,Condo Apartment with Laundry and Assigned Parking,369015,Thai,40.87207,-73.90193,92,8,4,1/2/19,0.32,2,38,4.521788577,0,0,0,1,0,0
72265,Private room in cozy Greenpoint,340692,Vanessa,40.72646,-73.95341,59,3,31,8/1/19,0.38,1,31,4.077537444,1,0,0,0,1,0
72965,Cosy in Greenpoint! Summer deals!,33405,Siobhan,40.72954,-73.95976,145,2,41,4/29/19,0.42,1,168,4.976733742,1,0,0,0,0,0
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,40.71015,-73.96101,195,4,64,8/2/19,0.65,1,22,5.272999559,1,0,0,0,0,0
74240,French Garden cottage off Bedford,389924,Patty,40.71903,-73.9597,169,1,69,7/16/19,0.68,2,243,5.129898715,1,0,0,0,0,0
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,40.80892,-73.93985,113,4,26,11/25/15,0.27,4,236,4.727387819,0,0,0,0,0,0
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,391325,G & S,40.80276,-73.9567,195,13,31,8/22/12,0.3,1,37,5.272999559,0,0,0,0,0,0
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,40.77635,-73.93426,115,2,201,7/22/19,2.03,1,272,4.744932128,0,1,0,0,0,0
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,308875,Scott,40.71398,-73.95763,69,2,224,7/15/19,2.18,2,9,4.234106505,1,0,0,0,1,0
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,40.71876,-73.98394,150,3,290,8/3/19,2.82,1,185,5.010635294,0,0,0,0,0,0
76761,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,118971,Evelyn,40.66552,-73.99019,169,2,402,7/18/19,3.97,3,189,5.129898715,1,0,0,0,0,0
77765,Superior @ Box House,417504,The Box House Hotel,40.73749,-73.95292,179,3,36,7/1/19,0.35,28,109,5.187385806,1,0,0,0,1,0
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,40.76248,-73.9913,150,3,37,7/6/19,0.36,1,57,5.010635294,0,0,0,0,1,0
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,425506,Bliss,40.6848,-73.96219,350,6,14,4/20/19,0.3,1,98,5.857933154,1,0,0,0,0,0
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",430188,Pam,40.70516,-73.95455,120,14,76,3/31/19,0.75,6,308,4.787491743,1,0,0,0,1,0
80493,Cozy room in East Village with AC,434987,Jennifer,40.72329,-73.98486,71,2,183,7/15/19,1.8,1,222,4.262679877,0,0,0,0,1,0
80684,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,40.73776,-73.95327,349,3,8,3/27/16,0.09,28,53,5.855071922,1,0,0,0,1,0
80700,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,40.73738,-73.95482,349,3,7,5/24/19,0.07,28,53,5.855071922,1,0,0,0,1,0
80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,40.67542,-73.98142,165,30,35,7/31/19,0.52,2,218,5.105945474,1,0,0,0,0,0
81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,40.73842,-73.95312,249,3,2,5/12/11,0.02,28,53,5.517452896,1,0,0,0,1,0
82550,Columbia Castle 2 BR,448312,Christopher,40.69441,-73.99771,200,3,81,7/8/19,0.85,2,124,5.298317367,1,0,0,0,0,0
82638,"Charming Artist's Flat, East Village",449787,Sarah,40.72399,-73.98374,169,4,243,7/23/19,2.41,1,268,5.129898715,0,0,0,0,0,0
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,40.6824,-73.94615,185,3,50,7/24/19,1.14,1,262,5.220355825,1,0,0,0,0,0
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,40.68949,-73.91708,65,2,232,7/21/19,2.28,1,249,4.17438727,1,0,0,0,0,0
83446,"Ft. Greene garden gem, large and convenient",454756,Leslie,40.68819,-73.97258,130,35,5,9/3/18,0.05,1,19,4.86753445,1,0,0,0,0,0
83722,Williamsburg penthouse with private roof cabana,456638,Sophie,40.7205,-73.96015,265,30,8,8/26/18,0.1,1,59,5.579729826,1,0,0,0,0,0
84010,Superior @ Box House,417504,The Box House Hotel,40.73813,-73.95394,179,3,14,8/5/19,0.15,28,116,5.187385806,1,0,0,0,1,0
84659,Large Studio--Heart of East Village,462776,Kyle,40.72843,-73.98895,139,1,394,7/31/19,3.9,1,82,4.934473933,0,0,0,0,0,0
84905,Huge.Bright.Clean.Safe. Private Room,464506,Ange,40.71271,-73.99776,95,3,226,7/26/19,2.23,2,49,4.553876892,0,0,0,0,1,0
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,40.66966,-73.94735,79,15,11,1/14/19,0.11,5,180,4.369447852,1,0,0,0,0,0
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,40.71965,-73.98766,150,2,152,6/29/19,1.51,2,83,5.010635294,0,0,0,0,0,0
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,40.68048,-73.94911,90,3,223,7/21/19,2.29,4,313,4.49980967,1,0,0,0,0,0
93313,MAISON DES SIRENES 2,25183,Nathalie,40.68314,-73.93963,120,2,78,7/21/19,0.78,2,260,4.787491743,1,0,0,0,0,0
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",35375,Savannah,40.75961,-73.91117,80,1,42,7/6/19,1.17,2,352,4.382026635,0,1,0,0,1,0
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,40.67473,-73.94494,100,90,0,,0,1,364,4.605170186,1,0,0,0,0,0
94477,The Vernon On Greene,478395,Jason,40.69305,-73.93185,175,2,375,8/3/19,3.75,1,209,5.164785974,1,0,0,0,0,0
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,40.67174,-73.95663,120,5,104,6/21/19,1.03,1,286,4.787491743,1,0,0,0,0,0
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,40.71055,-73.95098,140,7,13,7/18/16,0.13,1,3,4.941642423,1,0,0,0,0,0
95883,Spacious Loft in Clinton Hill,509918,Eduardo,40.69465,-73.95458,200,5,4,12/26/18,0.07,1,37,5.298317367,1,0,0,0,0,0
96471,"The Brooklyn Waverly, One Bedroom",116599,Sahr,40.68413,-73.96542,165,4,11,6/7/19,0.11,3,363,5.105945474,1,0,0,0,1,0
98330,LOVELY APARTMENT IN THE HEART OF NY,31374,Shon,40.73877,-73.97707,125,4,1,1/3/12,0.01,2,198,4.828313737,0,0,0,0,0,0
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,40.74893,-73.99544,130,30,19,6/11/18,0.19,1,218,4.86753445,0,0,0,0,0,0
99070,Comfortable Cozy Space in El Barrio,522065,Liz And Melissa,40.79406,-73.94102,65,7,131,5/26/19,1.3,2,165,4.17438727,0,0,0,0,0,1
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,40.68795,-73.97332,123,30,15,5/1/19,0.15,1,217,4.812184355,1,0,0,0,0,0
100002,"MANHATTAN Neat, Nice, Bright ROOM",523218,Giorgio,40.85295,-73.93361,67,2,137,7/6/19,1.37,1,300,4.204692619,0,0,0,0,1,0
100184,Bienvenue,526653,Ludovic      (Dodo),40.72413,-73.76133,50,1,44,7/15/19,0.46,1,88,3.912023005,0,1,0,0,1,0
100186,Large Brand New Park Slope 1BR,526805,Mi,40.66918,-73.99187,130,7,98,6/28/19,0.98,1,51,4.86753445,1,0,0,0,0,0
100368,Greenwich Village Brownstone -- Huge Private Deck,526105,Scott,40.7395,-74.00123,279,31,32,7/5/19,0.33,1,6,5.631211782,0,0,0,0,0,0
101053,Colorful Artistic Williamsburg Apt,530032,Lee And Tara,40.71125,-73.95613,100,3,31,3/1/19,0.31,1,8,4.605170186,1,0,0,0,1,0
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,40.71577,-73.96053,185,2,125,7/30/19,1.75,1,352,5.220355825,1,0,0,0,0,0
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,40.72577,-73.98745,249,5,167,7/2/19,1.67,2,351,5.517452896,0,0,0,0,0,0
105469,Oceanfront Apartment in Rockaway,547386,Michelle,40.58615,-73.81245,70,27,13,9/21/15,0.13,1,361,4.248495242,0,1,0,0,1,0
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,40.67086,-73.94872,100,30,15,1/5/19,0.16,5,309,4.605170186,1,0,0,0,0,0
106363,Bright Room With A Great River View,551055,Alicia,40.82773,-73.95231,60,3,385,7/29/19,3.85,2,254,4.094344562,0,0,0,0,1,0
106647,Tree lined block modern apartment,552679,Olivia,40.68505,-73.95684,135,2,87,7/23/19,0.87,1,120,4.905274778,1,0,0,0,0,0
107630,Sweet Historic Greenpoint Duplex,306739,Maya,40.72911,-73.95493,175,3,251,7/19/19,2.53,3,281,5.164785974,1,0,0,0,0,0
107895,Riverside Charm with Fire Place,3088389,Kai,40.77944,-73.98567,120,5,51,7/20/19,0.58,1,218,4.787491743,0,0,0,0,0,0
110576,Historic House of Music & Art NYC!,568103,Liah,40.70284,-74.01136,78,2,51,8/3/19,0.51,2,279,4.356708827,0,0,0,0,1,0
110739,Central Nomad/Chelsea Loft Studio - metro dnstairs,568568,Driss,40.74503,-73.98876,139,30,55,8/2/19,0.57,1,108,4.934473933,0,0,0,0,0,0
112100,Sunny 3BR Apt Ideal for Family  ,572527,Marine,40.67539,-73.96093,165,7,3,1/1/13,0.03,1,186,5.105945474,1,0,0,0,0,0
112359,UES Quiet & Spacious 1 bdrm for 4,571952,Olivia,40.78491,-73.9508,225,2,57,7/30/19,0.57,1,255,5.416100402,0,0,0,0,0,0
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,Carol,40.69088,-73.97307,95,2,164,6/30/19,1.65,2,349,4.553876892,1,0,0,0,1,0
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,40.67555,-73.95057,55,2,252,8/3/19,2.54,2,268,4.007333185,1,0,0,0,1,0
114123,Large Park Slope Townhouse Duplex,579495,Susi,40.66527,-73.9886,199,2,27,5/19/19,0.28,2,244,5.293304825,1,0,0,0,0,0
114229,Lower East Side 2 Bedroom Apt,314941,Tony,40.71895,-73.99434,211,1,56,8/3/19,0.64,2,365,5.351858133,0,0,0,0,0,0
115535,Sun-Drenched Hamilton Hts Jewel   ,567187,Jane,40.82399,-73.95328,65,14,36,7/27/19,0.36,1,284,4.17438727,0,0,0,0,1,0
115678,Your Stunning Vacation Apartment!,127772,Will,40.81822,-73.94095,99,1,323,7/13/19,3.23,1,244,4.59511985,0,0,0,0,0,0
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,40.76434,-73.92132,110,4,31,7/28/19,0.32,1,330,4.700480366,0,1,0,0,0,0
116940,ROOM WITH A  KITCHENETTE,209460,Marylyn,40.67705,-73.94925,80,3,230,8/5/19,2.3,4,312,4.382026635,1,0,0,0,0,0
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,LuLu,40.69263,-73.99438,150,30,95,5/26/18,0.95,1,309,5.010635294,1,0,0,0,0,0
118061,Style in Stuyvesant Heights,2248897,Roberta,40.68448,-73.92747,110,4,70,6/28/19,0.74,1,292,4.700480366,1,0,0,0,0,0
120362,Williamsburg apartment right by the subway,138069,Itamar,40.70665,-73.94061,190,4,53,7/23/19,0.53,1,309,5.247024072,1,0,0,0,0,0
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,40.67644,-73.98082,165,2,23,5/2/16,0.23,2,36,5.105945474,1,0,0,0,0,0
123784,NYC Studio for Rent in Townhouse,617990,Christopher,40.80481,-73.94794,110,2,147,7/18/19,1.47,2,295,4.700480366,0,0,0,0,0,0
125163,Authentic New York City Living ,622855,Rodney,40.68569,-73.93038,99,2,38,6/3/19,0.53,2,308,4.59511985,1,0,0,0,1,0
125594,SUPER BIG AND COZY PRIVATE BEDROOM,308652,Antonín,40.64302,-73.97255,39,1,82,5/19/19,0.93,2,365,3.663561646,1,0,0,0,1,0
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,40.72939,-73.98857,189,2,411,7/30/19,4.13,3,223,5.241747015,0,0,0,0,0,0
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,40.66862,-73.9926,260,30,3,8/4/14,0.03,1,310,5.560681631,1,0,0,0,0,0
128975,City Room - Street View Apt,256161,Wayne,40.81333,-73.94453,122,1,118,7/21/19,1.19,5,282,4.804021045,0,0,0,0,0,0
131154,Cozy and Bright One Bedroom in BK,275563,Lauren,40.72473,-73.95199,165,2,178,7/21/19,1.81,1,163,5.105945474,1,0,0,0,0,0
132516,Forest Hills Apt minutes to midtown Manhattan,85330,Jean,40.70925,-73.85262,97,3,28,7/1/19,1.16,3,231,4.574710979,0,1,0,0,0,0
132661,Time Square  Shared APT.,651818,Lucio,40.75505,-73.99187,76,10,65,1/4/19,1.12,1,86,4.33073334,0,0,0,0,1,0
133025,Midtown cozy convenient,653405,Tracy,40.7463,-73.97926,130,4,105,6/6/19,1.06,1,87,4.86753445,0,0,0,0,1,0
134934,Prime Williamsburg Apartment,652842,Giovanni,40.71823,-73.95849,225,7,22,5/30/19,0.37,1,79,5.416100402,1,0,0,0,0,0
135393,"Private, spacious room in Brooklyn",663764,Karen,40.651,-73.94886,50,2,269,8/3/19,2.73,2,100,3.912023005,1,0,0,0,1,0
135465,Garden apartment close to Manhattan,663879,Christopher,40.68626,-73.97598,170,3,91,7/27/19,0.95,2,267,5.135798437,1,0,0,0,0,0
136493,"Historical home w/ exceptional space, light & art",663384,Irena,40.67632,-73.97616,225,4,18,5/27/19,0.21,1,41,5.416100402,1,0,0,0,0,0
138216,Sunny and Spacious Designer's Home,674970,Michael,40.72212,-73.94254,141,6,8,7/8/18,0.2,1,4,4.94875989,1,0,0,0,0,0
139624,"Spacious,Sunny, private one bedroom",680818,Jessica,40.67456,-73.95151,64,20,71,6/29/19,0.74,1,32,4.158883083,1,0,0,0,0,0
140133,Truly Amazing Oasis In The City,622866,Daniel,40.71363,-73.96019,249,3,154,7/29/19,1.58,1,291,5.517452896,1,0,0,0,0,0
140973,"East Village, King-Sized, Charmer",686147,Dave,40.72274,-73.97581,185,2,69,5/26/19,0.7,1,249,5.220355825,0,0,0,0,0,0
141154,Affordable Furnished Apartment,686768,Mark,40.6858,-73.9828,120,3,235,7/18/19,2.42,1,246,4.787491743,1,0,0,0,0,0
141984,Charming Nolita Apartment!!,630453,Vanessa,40.72094,-73.99706,175,3,68,6/10/19,0.69,1,260,5.164785974,0,0,0,0,0,0
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,40.72485,-73.97813,150,4,22,11/10/14,0.23,1,5,5.010635294,0,0,0,0,0,0
144087,LUXURY OF THE HORIZON,616825,Rinaldo,40.80473,-73.9532,259,8,17,5/18/19,0.17,1,365,5.556828062,0,0,0,0,0,0
147586,Beautiful Duplex w/Private Garden,709334,Julie,40.80474,-73.94688,295,2,75,7/10/19,0.76,3,294,5.686975356,0,0,0,0,0,0
